name,aging,uf,city,locality,station,cell_classification,cell_sales_status,cell,majority_group,hc,hp,hp_viable,hp_viable_total,ocup,cod_city_ibge,hc_expected,achievement,coordinates,cell_status,cell_status_sales
DF-293 (ETSN),60,DF,BRASILIA,SAMB,ETSN,PRATA,Sem Restrição de Vendas,293 (ETSN) Secundária,Suburbio,22,262,262,262,0.084,5300108,49,0.448979592,"-48.0826176566144,-15.8768032336154,0 -48.08247013511879,-15.877237751476,0 -48.0823333424592,-15.8776722693367,0 -48.0816949767132,-15.8795390868113,0 -48.0812416833902,-15.8787800216595,0 -48.0810183894898,-15.8787035787028,0 -48.0807991189029,-15.8786338412686,0 -48.0806287986305,-15.8785278940123,0 -48.0805657667187,-15.8784031712929,0 -48.0804432232944,-15.8784677119473,0 -48.0803421375421,-15.8784839728394,0 -48.0801476773886,-15.878274089984,0 -48.0800390479235,-15.8781634488621,0 -48.0799081225959,-15.8779694916227,0 -48.07934402051251,-15.8778157675185,0 -48.07991858855819,-15.875975208371,0 -48.0826176566144,-15.8768032336154,0",ATIVAS,Sem restrição de Venda
DF-5 (ETCR),54,DF,BRASILIA,CZRO,ETCR,OURO,Sem Restrição de Vendas,5 (ETCR) Secundária,Classe Média,20,376,376,376,0.0532,5300108,28,0.714285714,"-47.9347103975398,-15.7793407472957,0 -47.93512810968431,-15.7805743853271,0 -47.935207863493,-15.7805527495396,0 -47.93543710854479,-15.7812014878903,0 -47.9351223680806,-15.7813232978981,0 -47.9349658779484,-15.781450472324,0 -47.9346608185825,-15.7818018207502,0 -47.934436225487,-15.7823248305533,0 -47.9338314711732,-15.783977029397,0 -47.9335141323191,-15.7840761873116,0 -47.9331672500188,-15.7840430632794,0 -47.9330484463282,-15.7836959515931,0 -47.93283615856901,-15.7837691589792,0 -47.93279706991479,-15.783664946699,0 -47.93300474449,-15.783579509882,0 -47.932831510125,-15.7830569478861,0 -47.93301457089041,-15.7830006214969,0 -47.9320932320938,-15.7801708909861,0 -47.9347103975398,-15.7793407472957,0",ATIVAS,Sem restrição de Venda
DF-253 (ETSN),89,DF,BRASILIA,SAMB,ETSN,PRATA,Sem Restrição de Vendas,253 (ETSN) Secundária,Suburbio,43,350,350,350,0.1229,5300108,90,0.477777778,"-48.0976113848552,-15.8831055180575,0 -48.0973619394182,-15.8834736512465,0 -48.09710377680189,-15.8839953409015,0 -48.09686438964719,-15.8839309678845,0 -48.096715527047,-15.884474785763,0 -48.09695357309679,-15.8845492170624,0 -48.0969518967161,-15.8847473652534,0 -48.09677671493971,-15.8847572558991,0 -48.096806722153,-15.884984405475,0 -48.09668870495689,-15.88536662026,0 -48.0964714460269,-15.8853196816025,0 -48.09638695644249,-15.8855141417556,0 -48.096050339211,-15.885418923336,0 -48.09612007664499,-15.885118515926,0 -48.096082525719,-15.884523065525,0 -48.095819669233,-15.884490879014,0 -48.094811158643,-15.884163649514,0 -48.09473069237299,-15.884185107186,0 -48.09449465798,-15.884158285096,0 -48.094210343824,-15.883981259301,0 -48.09495063351199,-15.88235047622,0 -48.095739202963,-15.881637008622,0 -48.09747190998599,-15.882854731514,0 -48.0976113848552,-15.8831055180575,0",ATIVAS,Sem restrição de Venda
DF-222 (ETPA),79,DF,BRASILIA,PRNA,ETPA,PRATA,Sem Restrição de Vendas,222 (ETPA) Secundária,Suburbio,18,208,208,208,0.0865,5300108,52,0.346153846,"-47.7765201032085,-15.7470656186214,0 -47.7760086555967,-15.7484292909973,0 -47.77636621146619,-15.748556591557,0 -47.7756550908005,-15.7503654062617,0 -47.7754811244002,-15.7502969680224,0 -47.77556800282661,-15.7500890549142,0 -47.7752039767718,-15.749956201749,0 -47.7751176431692,-15.750167258071,0 -47.774926871053,-15.7500991970174,0 -47.7761573344393,-15.7469422370064,0 -47.7765201032085,-15.7470656186214,0",ATIVAS,Sem restrição de Venda
DF-242 (ETES),75,DF,BRASILIA,RTEM,ETES,BRONZE,Sem Restrição de Vendas,242 (ETES) Secundária,Suburbio,26,307,292,292,0.0847,5300108,64,0.40625,"-48.031873334272,-15.9477768798158,0 -48.0330692642165,-15.9487179999033,0 -48.0314911194882,-15.950551289763,0 -48.0300809480988,-15.9492758993764,0 -48.0307005383807,-15.9485530440474,0 -48.03100899241759,-15.9487964545151,0 -48.031873334272,-15.9477768798158,0",ATIVAS,Sem restrição de Venda
DF-239 (ETES),75,DF,BRASILIA,RTEM,ETES,PRATA,Sem Restrição de Vendas,239 (ETES) Secundária,Suburbio,32,383,383,383,0.0836,5300108,89,0.359550562,"-48.032326344189,-15.9466590270091,0 -48.03289128446281,-15.9459680229117,0 -48.0330418234438,-15.9460845313658,0 -48.0329965611666,-15.9461380079081,0 -48.0331414004534,-15.9462550192764,0 -48.0336927644642,-15.9456158349539,0 -48.0348563378423,-15.9465740345112,0 -48.0341131983071,-15.9474374543569,0 -48.03390262394469,-15.9476909754957,0 -48.0338248189285,-15.9476320192843,0 -48.03364508996971,-15.9478486600492,0 -48.0337164933073,-15.9479120534306,0 -48.0334165886777,-15.9482789578091,0 -48.0331167029879,-15.9480373845085,0 -48.03299159435241,-15.9481797548942,0 -48.032282695832,-15.9475976687257,0 -48.0325181666624,-15.9473141500127,0 -48.0323755793572,-15.9472026723375,0 -48.0325075832,-15.947042579624,0 -48.03234040057519,-15.9469132476766,0 -48.0324598790388,-15.9467688283036,0 -48.032326344189,-15.9466590270091,0",ATIVAS,Sem restrição de Venda
DF-129 (ETST),91,DF,BRASILIA,SSYS,ETST,PRATA,Sem Restrição de Vendas,129 (ETST) Secundária,Suburbio,29,249,249,225,0.1165,5300108,58,0.5,"-47.76837184236759,-15.9058270845853,0 -47.7682622070744,-15.9057102408547,0 -47.7683852534131,-15.9056155253484,0 -47.768191463812,-15.9053865317527,0 -47.7689713160836,-15.9046878163023,0 -47.7684912776387,-15.9040855237701,0 -47.76869928544631,-15.9039155479067,0 -47.7685441742979,-15.9037262443704,0 -47.76837921844339,-15.9038549904028,0 -47.76786993400669,-15.9032622222108,0 -47.7679453711353,-15.9032018725082,0 -47.7674397747358,-15.902643973033,0 -47.7676654155692,-15.9024555478496,0 -47.7677046428765,-15.9025031570593,0 -47.7678367416699,-15.902391845386,0 -47.76815458343849,-15.902759308021,0 -47.7695412854974,-15.9012827519584,0 -47.7700039665529,-15.9017507974317,0 -47.7695412854983,-15.9023462478345,0 -47.769910089238,-15.902649337454,0 -47.76975116835391,-15.9028605614137,0 -47.769640527232,-15.9027526025007,0 -47.7692516069248,-15.9032179657643,0 -47.7693649302554,-15.9033389166273,0 -47.7694024811813,-15.903443103684,0 -47.769537932736,-15.9035777170495,0 -47.769287816746,-15.90385901372,0 -47.76941119836,-15.904001170798,0 -47.769142977459,-15.9042693917,0 -47.76950641678061,-15.9046770874706,0 -47.7685797135662,-15.9055005256385,0 -47.76867292033,-15.9056131784165,0 -47.76837184236759,-15.9058270845853,0",ATIVAS,Sem restrição de Venda
DF-80 (ETST),88,DF,BRASILIA,SSYS,ETST,PRATA,Sem Restrição de Vendas,80 (ETST) Secundária,Suburbio,21,240,240,240,0.0875,5300108,65,0.323076923,"-47.7594480669073,-15.9066561910433,0 -47.7593609239675,-15.9070484997055,0 -47.7585453607066,-15.9068903152733,0 -47.75855290804959,-15.9067875485743,0 -47.7583305381676,-15.9067592223073,0 -47.75824686058551,-15.9078542581804,0 -47.7588772335662,-15.9078847476218,0 -47.7588650205185,-15.908047697128,0 -47.7589790136796,-15.9080525155807,0 -47.7589634856332,-15.9082932380636,0 -47.7572729878055,-15.908187498608,0 -47.7571351388113,-15.9066320458669,0 -47.7571093730556,-15.9062368621022,0 -47.7594480669073,-15.9066561910433,0",ATIVAS,Sem restrição de Venda
DF-151 (ETPL),80,DF,BRASILIA,PLAA,ETPL,PRATA,Sem Restrição de Vendas,151 (ETPL) Secundária,Suburbio,56,225,225,208,0.2489,5300108,52,1.076923077,"-47.6490473481648,-15.6780535374268,0 -47.6497515956696,-15.6785494108183,0 -47.6499784099697,-15.6786402706486,0 -47.6520259412767,-15.6793986652474,0 -47.6521090897556,-15.6791559253319,0 -47.65229416217729,-15.6792202983478,0 -47.6522351535791,-15.6794335339648,0 -47.65383442070851,-15.6799056027474,0 -47.6555832209903,-15.6801490132112,0 -47.65554835227309,-15.6804997120407,0 -47.6549609484989,-15.6804782543686,0 -47.6523122670968,-15.6801724825409,0 -47.65229885605191,-15.6804537792109,0 -47.6520963492714,-15.6804306451583,0 -47.6521057370031,-15.6801470015544,0 -47.65076932636611,-15.6799914334254,0 -47.65062448707921,-15.6796212885811,0 -47.6499425354392,-15.6790392492206,0 -47.64898431627071,-15.6781272981513,0 -47.6490473481648,-15.6780535374268,0",ATIVAS,Sem restrição de Venda
DF-99 (ETST),88,DF,BRASILIA,SSYS,ETST,PRATA,Sem Restrição de Vendas,99 (ETST) Secundária,Suburbio,32,247,247,247,0.1296,5300108,62,0.516129032,"-47.7614642829247,-15.9113621759266,0 -47.761310833247,-15.911770435461,0 -47.76280598679211,-15.9122952998941,0 -47.76258843852491,-15.9124666615912,0 -47.76244653518741,-15.9124143080094,0 -47.76233986687291,-15.9126335430019,0 -47.75920738202039,-15.9115365195167,0 -47.7595613094907,-15.9107279643307,0 -47.7614642829247,-15.9113621759266,0",ATIVAS,Sem restrição de Venda
DF-40 (ETST),91,DF,BRASILIA,SSYS,ETST,PRATA,Sem Restrição de Vendas,40 (ETST) Secundária,Suburbio,33,236,236,236,0.1398,5300108,67,0.492537313,"-47.7794437698618,-15.8900000437486,0 -47.7797575883169,-15.8893429025402,0 -47.7792496449847,-15.8891139089456,0 -47.7792137704391,-15.8891893460742,0 -47.77798598926239,-15.8886227294199,0 -47.7781938604613,-15.8883531674132,0 -47.7777177683604,-15.8880862876163,0 -47.777933686186,-15.887651769756,0 -47.778341381957,-15.887844888805,0 -47.7786914102337,-15.8871488555663,0 -47.77938744347279,-15.8874720617519,0 -47.7809954277771,-15.8895118817083,0 -47.7805012307662,-15.8897961958638,0 -47.7802149049538,-15.8903473898164,0 -47.7794437698618,-15.8900000437486,0",ATIVAS,Sem restrição de Venda
DF-164 (ETSN),87,DF,BRASILIA,SAMB,ETSN,PRATA,Sem Restrição de Vendas,164 (ETSN) Secundária,Suburbio,31,232,232,232,0.1336,5300108,54,0.574074074,"-48.07960954973271,-15.866425529672,0 -48.079335964413,-15.866977394177,0 -48.0791110705536,-15.8668756433753,0 -48.0786255143005,-15.8678782811298,0 -48.07844748267719,-15.8677941268219,0 -48.0783650047501,-15.8679604237806,0 -48.0770360615776,-15.8684159827428,0 -48.0768911765933,-15.8683464535938,0 -48.0767731365478,-15.8685772277117,0 -48.0760402000859,-15.868242726279,0 -48.076140615286,-15.86801758836,0 -48.07597012737569,-15.8679158320557,0 -48.076353347989,-15.867149055554,0 -48.0784880510879,-15.866400719238,0 -48.0784846983266,-15.866288737012,0 -48.07863657841251,-15.8659822946317,0 -48.0785302958801,-15.8659323384894,0 -48.07860003331441,-15.8657874992023,0 -48.0792326993658,-15.8660942768584,0 -48.0791643030361,-15.8662230228912,0 -48.07960954973271,-15.866425529672,0",ATIVAS,Sem restrição de Venda
DF-273 (ETES),85,DF,BRASILIA,RTEM,ETES,PRATA,Sem Restrição de Vendas,273 (ETES) Secundária,Suburbio,17,266,266,266,0.0639,5300108,66,0.257575758,"-48.065709521574,-15.9042809241433,0 -48.0654146709891,-15.9051729645057,0 -48.0657294245641,-15.9052770742456,0 -48.0656318808651,-15.9055567743767,0 -48.0652716004467,-15.9054093245576,0 -48.0653044575068,-15.90531645307,0 -48.06451354112289,-15.9050757248113,0 -48.0644545325252,-15.9052554328152,0 -48.064266777894,-15.9052044708443,0 -48.064374066255,-15.904887299628,0 -48.06286130037,-15.90444741735,0 -48.06294176664101,-15.90420065412,0 -48.062104917428,-15.903932433219,0 -48.062314129731,-15.903315525145,0 -48.065709521574,-15.9042809241433,0",ATIVAS,Sem restrição de Venda
DF-225 (ETPA),79,DF,BRASILIA,PRNA,ETPA,PRATA,Sem Restrição de Vendas,225 (ETPA) Secundária,Suburbio,43,322,322,322,0.1335,5300108,78,0.551282051,"-47.76583809901591,-15.7475510984693,0 -47.76598639785211,-15.7476027309934,0 -47.7659495174786,-15.7477214187425,0 -47.7669613808288,-15.7480895519299,0 -47.76702489953559,-15.7479206256873,0 -47.7698883414062,-15.7489438354965,0 -47.7699319273025,-15.7488626986744,0 -47.7702162414588,-15.7489096373317,0 -47.7700962126051,-15.7492227852346,0 -47.7671336059557,-15.7481618647789,0 -47.7670429390142,-15.7485614071333,0 -47.7663529688864,-15.7483202649509,0 -47.7663047031947,-15.7484612092386,0 -47.76647235532871,-15.7485230283604,0 -47.7663493210118,-15.7488811455729,0 -47.7664292677802,-15.7489165275474,0 -47.76641226970721,-15.7490935408509,0 -47.76538457718531,-15.7486880198094,0 -47.7655317634032,-15.748343691224,0 -47.7647265369339,-15.7481247304191,0 -47.7648263424291,-15.7477911561648,0 -47.764114886488,-15.7475946843545,0 -47.7642030136038,-15.7472519494072,0 -47.7656168879399,-15.7476287757306,0 -47.7656584621807,-15.7475242051757,0 -47.7658289132849,-15.7475730063919,0 -47.76583809901591,-15.7475510984693,0",ATIVAS,Sem restrição de Venda
DF-94 (ETST),91,DF,BRASILIA,SSYS,ETST,PRATA,Sem Restrição de Vendas,94 (ETST) Secundária,Suburbio,29,246,246,246,0.1179,5300108,64,0.453125,"-47.7652481198339,-15.910866782063,0 -47.7651177320834,-15.9101690036604,0 -47.7654056190183,-15.9101142468579,0 -47.7654885128285,-15.9089553728229,0 -47.7643455565104,-15.90849514549,0 -47.76427578347899,-15.90868994092,0 -47.7644478869205,-15.9087476692633,0 -47.7643507176928,-15.9090070740146,0 -47.7617136389139,-15.9080930426312,0 -47.7618511021256,-15.9077047928764,0 -47.7616485953398,-15.9076266735545,0 -47.7618162334027,-15.90715527532,0 -47.7625479030497,-15.9074039876659,0 -47.7626700542186,-15.9070888848764,0 -47.7627881988907,-15.9072072431258,0 -47.7626753267577,-15.9073768423395,0 -47.7629240436827,-15.9075761892507,0 -47.763025239112,-15.9074402600351,0 -47.7632937952894,-15.90765718369,0 -47.7638862282047,-15.907957926378,0 -47.7639861404907,-15.907786935553,0 -47.7644957602039,-15.9080457687227,0 -47.7643958479188,-15.9082750975993,0 -47.7653161808874,-15.9087096154626,0 -47.76582211256321,-15.9090502560103,0 -47.7658107131747,-15.9095484763341,0 -47.7658502757575,-15.9095437824676,0 -47.76587843895189,-15.9105482697421,0 -47.7652481198339,-15.910866782063,0",ATIVAS,Sem restrição de Venda
DF-121 (ETES),84,DF,BRASILIA,RTEM,ETES,PRATA,Sem Restrição de Vendas,121 (ETES) Secundária,Suburbio,23,326,326,326,0.0706,5300108,83,0.277108434,"-48.0564626014683,-15.9014458736597,0 -48.0602807259975,-15.902660914343,0 -48.0605516291085,-15.903060563486,0 -48.0603933787765,-15.9036077341243,0 -48.0592400289018,-15.903261729162,0 -48.0591877258268,-15.9034126034195,0 -48.05795189802389,-15.9030049076495,0 -48.0578429332827,-15.903357785773,0 -48.0576912208353,-15.9033112662104,0 -48.0575797415231,-15.9036529964027,0 -48.0577848466938,-15.9037251226794,0 -48.05754805792909,-15.9044014165368,0 -48.05734001909241,-15.9043391389963,0 -48.0572779930089,-15.9045069446978,0 -48.0573993629668,-15.9045461720046,0 -48.0573544359657,-15.904692687672,0 -48.0570030665852,-15.9045867404158,0 -48.0566315806371,-15.904471405428,0 -48.05720557336581,-15.9027762493306,0 -48.05629630450981,-15.9025268038923,0 -48.05649478797719,-15.9019568344768,0 -48.0563150799733,-15.9019018491914,0 -48.0564626014683,-15.9014458736597,0",ATIVAS,Sem restrição de Venda
DF-63 (ETST),88,DF,BRASILIA,SSYS,ETST,PRATA,Sem Restrição de Vendas,63 (ETST) Secundária,Suburbio,45,257,257,257,0.1751,5300108,67,0.671641791,"-47.7595450729306,-15.9036013484103,0 -47.75947935881,-15.9042712301116,0 -47.7598166465936,-15.9043443203072,0 -47.7597710846367,-15.9045449222198,0 -47.7595872465305,-15.9045033123837,0 -47.75952126832609,-15.904714129875,0 -47.75966979565029,-15.9047560393909,0 -47.75951355697521,-15.9052240848639,0 -47.7587048709572,-15.9049954265455,0 -47.7574177459063,-15.9047603979805,0 -47.757612541336,-15.9041693061688,0 -47.7564866841011,-15.9038528055054,0 -47.75653295220731,-15.9036650508746,0 -47.7566791325984,-15.9036975726588,0 -47.75681927801929,-15.9031789004902,0 -47.7581855282361,-15.9034310281377,0 -47.7582294494086,-15.9035725146633,0 -47.75865122677629,-15.9036744386063,0 -47.7587323635989,-15.9030018746956,0 -47.7591561526233,-15.9031849354608,0 -47.7595450729306,-15.9036013484103,0",ATIVAS,Sem restrição de Venda
DF-266 (ETSN),83,DF,BRASILIA,SAMB,ETSN,PRATA,Sem Restrição de Vendas,266 (ETSN) Secundária,Suburbio,18,261,261,241,0.069,5300108,69,0.260869565,"-48.0948673819723,-15.8809903620441,0 -48.0947118138495,-15.8812384663774,0 -48.0946239715041,-15.8811754344656,0 -48.09475556738389,-15.8809786273792,0 -48.09458801313949,-15.8808681538954,0 -48.0944533159555,-15.8810554056123,0 -48.09416330210571,-15.8808468638614,0 -48.09396951250429,-15.8807375638442,0 -48.0937703584849,-15.8806765435892,0 -48.093290243071,-15.88217053401,0 -48.093166861457,-15.882251000281,0 -48.09298447124399,-15.882068610068,0 -48.0919920539082,-15.8818406223013,0 -48.091815028113,-15.882401203986,0 -48.09093794576489,-15.8821249364575,0 -48.0911163126646,-15.8815747483332,0 -48.0914536004483,-15.8816691285628,0 -48.0918703486742,-15.8803695144759,0 -48.0914195699217,-15.8802145749956,0 -48.0915492379639,-15.8798625141076,0 -48.0918695523936,-15.8799764975134,0 -48.092085931224,-15.8798041551067,0 -48.0922696625407,-15.8797645925239,0 -48.092834267539,-15.8799510060504,0 -48.0936188136754,-15.8802514134602,0 -48.09438726655809,-15.8806584386781,0 -48.094727236551,-15.8808854206162,0 -48.0948673819723,-15.8809903620441,0",ATIVAS,Sem restrição de Venda
DF-236 (ETES),75,DF,BRASILIA,RTEM,ETES,PRATA,Sem Restrição de Vendas,236 (ETES) Secundária,Suburbio,37,383,383,383,0.0966,5300108,85,0.435294118,"-48.035505488502,-15.9434469044154,0 -48.0366910249007,-15.944384336447,0 -48.0353090167061,-15.9460251778125,0 -48.0351680795818,-15.945913451473,0 -48.0352519519283,-15.945808616366,0 -48.03464516997461,-15.9453425556183,0 -48.03437091410331,-15.9456899016859,0 -48.0339313671001,-15.9453361853717,0 -48.03397461772121,-15.9452852234007,0 -48.0338234081876,-15.9451675414803,0 -48.03378418088069,-15.9452178328992,0 -48.0334656685601,-15.9449543058635,0 -48.0339672416463,-15.9443829953425,0 -48.03411878645591,-15.9444996714351,0 -48.03426496684629,-15.9443253278491,0 -48.0345667153609,-15.9445694088691,0 -48.035505488502,-15.9434469044154,0",ATIVAS,Sem restrição de Venda
DF-170 (ETPL),64,DF,BRASILIA,PLAA,ETPL,PRATA,Sem Restrição de Vendas,170 (ETPL) Secundária,Suburbio,45,306,306,306,0.1471,5300108,79,0.569620253,"-47.6723659038466,-15.6025367975262,0 -47.6720393029894,-15.6031270930571,0 -47.6708712428723,-15.6056615710279,0 -47.67056211828329,-15.6055063381814,0 -47.67051960134771,-15.6055815973287,0 -47.67032533180199,-15.6054725315754,0 -47.6703850947716,-15.6053744885613,0 -47.6692634122325,-15.6048169070324,0 -47.6692242679972,-15.6048946663663,0 -47.66855886438021,-15.6045594345803,0 -47.668471797361,-15.6047256477201,0 -47.6683271676217,-15.6046517193342,0 -47.66940206288479,-15.6023705005668,0 -47.6723659038466,-15.6025367975262,0",ATIVAS,Sem restrição de Venda
DF-192 (ETPL),63,DF,BRASILIA,PLAA,ETPL,PRATA,Sem Restrição de Vendas,192 (ETPL) Secundária,Suburbio,50,482,482,482,0.1037,5300108,129,0.387596899,"-47.68033095135009,-15.6188322049208,0 -47.6803423507384,-15.6192231368847,0 -47.6831975622394,-15.6191346239876,0 -47.683190856716,-15.620722491725,0 -47.6803852660869,-15.6207278561426,0 -47.6804174525952,-15.6227234196496,0 -47.68033162190681,-15.6230667424034,0 -47.6758147819327,-15.6191587638737,0 -47.6780286895884,-15.6190489703486,0 -47.6780147570892,-15.6188644626264,0 -47.6784300550006,-15.6188389691514,0 -47.6784565923206,-15.6190432557447,0 -47.68033095135009,-15.6188322049208,0",ATIVAS,Sem restrição de Venda
DF-287 (ETSN),60,DF,BRASILIA,SAMB,ETSN,PRATA,Sem Restrição de Vendas,287 (ETSN) Secundária,Suburbio,30,243,243,243,0.1235,5300108,49,0.612244898,"-48.07680131827149,-15.8850394095582,0 -48.0767221931147,-15.8852580095998,0 -48.07651029860169,-15.8851990010016,0 -48.07608382736841,-15.8864502515065,0 -48.07300062810291,-15.8855047728276,0 -48.0732768956314,-15.884551582799,0 -48.0733965892087,-15.884583182574,0 -48.07347202633719,-15.8843438792385,0 -48.0733479741703,-15.8843038137414,0 -48.07351293002471,-15.8837345148782,0 -48.0740922871719,-15.883912881777,0 -48.0742015871835,-15.8835199381518,0 -48.07477893267381,-15.8836936111847,0 -48.0748587283923,-15.8837187568944,0 -48.0748231891231,-15.8838283921881,0 -48.074902314289,-15.8838485087555,0 -48.0747943553757,-15.8841314818068,0 -48.0753009576035,-15.8842803444072,0 -48.0753249298466,-15.8842139597342,0 -48.07547307998519,-15.884263748239,0 -48.0754522509559,-15.8843215833709,0 -48.0761455181672,-15.8845257665322,0 -48.07607175741939,-15.8847269322081,0 -48.0763490307763,-15.8848171214862,0 -48.07632053230561,-15.8848885353012,0 -48.07680131827149,-15.8850394095582,0",ATIVAS,Sem restrição de Venda
DF-144 (ETSN),67,DF,BRASILIA,SAMB,ETSN,PRATA,Sem Restrição de Vendas,144 (ETSN) Secundária,Classe Média,11,156,156,156,0.0705,5300108,26,0.423076923,"-48.0730434606878,-15.8574799754626,0 -48.07297238214881,-15.85763688469,0 -48.0731916527353,-15.8577321031096,0 -48.072939525088,-15.8582472548786,0 -48.0730334024035,-15.8582916789653,0 -48.0729542772376,-15.8584534496966,0 -48.0728617410267,-15.858409612343,0 -48.0728121201599,-15.8585065909627,0 -48.0716674874627,-15.8579533853541,0 -48.07175281523691,-15.8577934586414,0 -48.0709922413428,-15.8574142613415,0 -48.0711354042491,-15.8570944079165,0 -48.071232801964,-15.8571389996414,0 -48.0714386824607,-15.8567511270722,0 -48.0713515316224,-15.8567059067047,0 -48.0714273459367,-15.856545728535,0 -48.0720238859857,-15.8568181403885,0 -48.071950376695,-15.8569748819779,0 -48.0730434606878,-15.8574799754626,0",ATIVAS,Sem restrição de Venda
DF-139 (ETST),88,DF,BRASILIA,SSYS,ETST,PRATA,Sem Restrição de Vendas,139 (ETST) Secundária,Suburbio,36,275,275,245,0.1309,5300108,69,0.52173913,"-47.7629709243805,-15.9129354357782,0 -47.763217017057,-15.9129991382427,0 -47.763469144705,-15.912833511836,0 -47.76531785726841,-15.9133686125341,0 -47.7652660765831,-15.9140357321689,0 -47.76516601613559,-15.9144869339779,0 -47.7650653621046,-15.9144599901893,0 -47.7650225179531,-15.9146058709014,0 -47.7642537322149,-15.9143859413155,0 -47.76429975692301,-15.9142470956256,0 -47.76412946647049,-15.914193629427,0 -47.7641774258665,-15.9140281511819,0 -47.7622668445135,-15.9134691953724,0 -47.7629709243805,-15.9129354357782,0",ATIVAS,Sem restrição de Venda
DF-150 (ETST),64,DF,BRASILIA,SSYS,ETST,PRATA,Sem Restrição de Vendas,150 (ETST) Secundária,Suburbio,18,136,136,136,0.1324,5300108,13,1.384615385,"-47.788854427022,-15.8912656805778,0 -47.7891977497761,-15.8922782144816,0 -47.7885365852541,-15.8923184476167,0 -47.7887685963335,-15.8934248588349,0 -47.7881992974703,-15.8935200772556,0 -47.7879639336294,-15.8924994967254,0 -47.7878613391345,-15.8923184476166,0 -47.7875401446049,-15.8919711015488,0 -47.7869876095476,-15.891628449347,0 -47.7871445187752,-15.8912241063379,0 -47.78816107599099,-15.8913072548179,0 -47.7881557115733,-15.8912562928464,0 -47.788854427022,-15.8912656805778,0",ATIVAS,Sem restrição de Venda
DF-186 (ETTG),62,DF,BRASILIA,TAGA,ETTG,PRATA,Sem Restrição de Vendas,186 (ETTG) Secundária,Classe Média,26,380,380,162,0.0684,5300108,93,0.279569892,"-48.0832980164772,-15.8081272349506,0 -48.0819227138046,-15.8121582598235,0 -48.07942624776409,-15.8113529265669,0 -48.0790695139652,-15.8123144984988,0 -48.0788723716025,-15.812252807692,0 -48.0774923750645,-15.8117780566964,0 -48.0775601008422,-15.8115983486925,0 -48.0764530190713,-15.8112201572214,0 -48.075743910063,-15.8110120018238,0 -48.0760003963001,-15.8102432647421,0 -48.0767279454954,-15.8104733663196,0 -48.07724963514891,-15.8090077434018,0 -48.07801808803169,-15.8092748275077,0 -48.0784271249066,-15.8080613322373,0 -48.07896557836641,-15.8082300494707,0 -48.0793910437714,-15.8069344115493,0 -48.0814283491562,-15.8075673473932,0 -48.08124470165771,-15.8081004036931,0 -48.0805340000878,-15.8078918292004,0 -48.08006260185319,-15.809266754687,0 -48.08077942221251,-15.8094875130618,0 -48.0814298578986,-15.8075679419843,0 -48.0832980164772,-15.8081272349506,0",ATIVAS,Sem restrição de Venda
DF-184 (ETPL),64,DF,BRASILIA,PLAA,ETPL,PRATA,Sem Restrição de Vendas,184 (ETPL) Secundária,Suburbio,32,322,322,322,0.0994,5300108,71,0.450704225,"-47.68266438317901,-15.6168498075969,0 -47.68288164211599,-15.616776046846,0 -47.68295406176,-15.617049632165,0 -47.68484233690209,-15.6164488173483,0 -47.68492816759,-15.6167364842651,0 -47.6850488669952,-15.6166996038911,0 -47.68514274430959,-15.6169852591512,0 -47.68665282798401,-15.616515872575,0 -47.6866045482219,-15.616301295854,0 -47.6871865875781,-15.616151092149,0 -47.6876371986923,-15.6180098629957,0 -47.6872362084443,-15.6182391918666,0 -47.68613784385251,-15.6183102704056,0 -47.6861512548983,-15.6192597723966,0 -47.684936214214,-15.619281230069,0 -47.68490402770599,-15.6184068299293,0 -47.682490039593,-15.6184765673641,0 -47.682443100935,-15.6180353439813,0 -47.6827998347338,-15.6180018163686,0 -47.68266438317901,-15.6168498075969,0",ATIVAS,Sem restrição de Venda
DF-16 (ETBZ),74,DF,BRASILIA,BRAA,ETBZ,PRATA,Sem Restrição de Vendas,16 (ETBZ) Secundária,Classe Média,24,331,331,331,0.0725,5300108,81,0.296296296,"-48.1969400802386,-15.6796609286076,0 -48.19840288998021,-15.6801292886706,0 -48.1979837948217,-15.6814757575961,0 -48.1983039835229,-15.6815347661944,0 -48.1983023071424,-15.6820443859072,0 -48.1984914028779,-15.6820443859073,0 -48.19706983209869,-15.6861937632523,0 -48.1968579375868,-15.686055629488,0 -48.1961324000484,-15.6857760091982,0 -48.1959681147463,-15.6853398149571,0 -48.1953719937928,-15.6851316084823,0 -48.1965286964304,-15.681579022642,0 -48.19631210805241,-15.6815139790732,0 -48.1969400802386,-15.6796609286076,0",ATIVAS,Sem restrição de Venda
